Area,Maximum sustained wind (in knots),Year,Month,Day,Path_ID,Order of points,Latitude,Longitude,Name,Hours,Minutes
Atlantic,105,1988,10,19,1988-11,37,11.4,-78.3,Joan,6,0
Atlantic,110,1988,10,19,1988-11,38,11.3,-78.9,Joan,12,0
Atlantic,105,1988,10,20,1988-11,39,11.3,-79.3,Joan,18,0
Atlantic,85,1988,10,20,1988-11,40,11.1,-79.8,Joan,0,0
Atlantic,70,1988,10,20,1988-11,41,11.1,-79.5,Joan,6,0
Atlantic,70,1988,10,20,1988-11,42,11.3,-79.9,Joan,12,0
Atlantic,75,1988,10,21,1988-11,43,11.5,-80.3,Joan,18,0
Atlantic,90,1988,10,21,1988-11,44,11.5,-80.7,Joan,12,0
Atlantic,100,1988,10,21,1988-11,45,11.6,-81.2,Joan,18,0
Atlantic,110,1988,10,21,1988-11,46,11.8,-81.8,Joan,0,0
Atlantic,120,1988,10,22,1988-11,47,11.9,-82.5,Joan,6,0
Atlantic,125,1988,10,22,1988-11,48,11.9,-83.2,Joan,12,0
Atlantic,125,1988,10,22,1988-11,49,11.9,-83.7,Joan,18,0
Atlantic,120,1988,10,22,1988-11,50,11.9,-83.9,Joan,0,0
Atlantic,70,1988,10,22,1988-11,51,12,-85,Joan,6,0
Atlantic,55,1988,10,23,1988-11,52,12.1,-85.9,Joan,12,0
Atlantic,45,1988,10,23,1988-11,53,12.2,-86.8,Joan,0,0
Atlantic,30,1988,11,17,1988-12,1,14.9,-74.3,Keith,6,0
Atlantic,30,1988,11,18,1988-12,2,15,-75.5,Keith,12,0
Atlantic,30,1988,11,18,1988-12,3,15,-76.5,Keith,18,0
Atlantic,30,1988,11,18,1988-12,4,15,-77.7,Keith,0,0
Atlantic,30,1988,11,18,1988-12,5,15,-79,Keith,6,0
Atlantic,30,1988,11,19,1988-12,6,15,-79.9,Keith,12,0
Atlantic,30,1988,11,19,1988-12,7,15.1,-80.4,Keith,12,0
Atlantic,30,1988,11,19,1988-12,8,15.2,-81.2,Keith,18,0
Atlantic,30,1988,11,19,1988-12,9,15.5,-81.8,Keith,0,0
Atlantic,30,1988,11,20,1988-12,10,15.8,-82.6,Keith,6,0
Atlantic,35,1988,11,20,1988-12,11,16.3,-83.4,Keith,12,0
Atlantic,40,1988,11,20,1988-12,12,17.8,-84.5,Keith,18,0
Atlantic,45,1988,11,20,1988-12,13,19.1,-85.4,Keith,0,0
Atlantic,60,1988,11,21,1988-12,14,19.8,-86.1,Keith,6,0
Atlantic,60,1988,11,21,1988-12,15,20.7,-86.6,Keith,12,0
Atlantic,60,1988,11,21,1988-12,16,21.2,-86.8,Keith,18,0
Atlantic,60,1988,11,21,1988-12,17,21.8,-87,Keith,0,0
Atlantic,60,1988,11,21,1988-12,18,22.4,-87.2,Keith,6,0
Atlantic,60,1988,11,22,1988-12,19,23.1,-87,Keith,12,0
Atlantic,55,1988,11,22,1988-12,20,23.8,-86.8,Keith,18,0
Atlantic,55,1988,11,22,1988-12,21,24.4,-86.2,Keith,0,0
Atlantic,55,1988,11,22,1988-12,22,25.5,-85.1,Keith,6,0
Atlantic,55,1988,11,23,1988-12,23,26.5,-84.2,Keith,12,0
Atlantic,55,1988,11,23,1988-12,24,27.3,-82.8,Keith,18,0
Atlantic,55,1988,11,23,1988-12,25,27.3,-82.6,Keith,0,0
Atlantic,35,1988,11,23,1988-12,26,27.9,-81.3,Keith,6,0
Atlantic,40,1988,11,23,1988-12,27,28.9,-79.8,Keith,12,0
Atlantic,50,1988,11,24,1988-12,28,29.7,-77.7,Keith,18,0
Atlantic,55,1988,11,24,1988-12,29,31,-75.2,Keith,0,0
Atlantic,60,1988,11,24,1988-12,30,32.5,-70.5,Keith,6,0
Atlantic,55,1988,11,24,1988-12,31,34,-66,Keith,12,0
Atlantic,50,1988,11,25,1988-12,32,36,-60,Keith,18,0
Atlantic,50,1988,11,25,1988-12,33,39,-54,Keith,0,0
Atlantic,50,1988,11,25,1988-12,34,40,-49,Keith,6,0
Atlantic,55,1988,11,25,1988-12,35,44,-45,Keith,12,0
Atlantic,65,1988,11,26,1988-12,36,48,-43,Keith,18,0
Atlantic,65,1988,11,26,1988-12,37,52,-42,Keith,0,0
Atlantic,65,1988,11,26,1988-12,38,52.5,-44,Keith,6,0
Atlantic,65,1988,11,26,1988-12,39,52,-46,Keith,12,0
Atlantic,25,1988,5,31,1988-13,1,20.3,-84.7,Unnamed,18,0
Atlantic,25,1988,5,31,1988-13,2,21,-84,Unnamed,0,0
Atlantic,25,1988,6,1,1988-13,3,21,-84,Unnamed,6,0
Atlantic,25,1988,6,1,1988-13,4,21.4,-83.6,Unnamed,12,0
Atlantic,25,1988,6,1,1988-13,5,21.5,-83.4,Unnamed,18,0
Atlantic,25,1988,6,1,1988-13,6,22.5,-82.5,Unnamed,0,0
Atlantic,25,1988,6,2,1988-13,7,23,-82,Unnamed,6,0
Atlantic,20,1988,6,2,1988-13,8,24,-81,Unnamed,12,0
Atlantic,20,1988,6,2,1988-13,9,25,-80,Unnamed,18,0
Atlantic,30,1988,8,13,1988-14,1,25,-74.5,Unnamed,0,0
Atlantic,30,1988,8,13,1988-14,2,25.2,-75.3,Unnamed,6,0
Atlantic,30,1988,8,13,1988-14,3,27,-78,Unnamed,12,0
Atlantic,30,1988,8,13,1988-14,4,28.5,-78,Unnamed,18,0
Atlantic,30,1988,8,14,1988-14,5,30.5,-79.5,Unnamed,0,0
Atlantic,30,1988,8,14,1988-14,6,30.5,-81.3,Unnamed,6,0
Atlantic,30,1988,8,14,1988-14,7,30.5,-82,Unnamed,12,0
Atlantic,25,1988,8,20,1988-15,1,13,-21,Unnamed,18,0
Atlantic,25,1988,8,20,1988-15,2,13,-21.3,Unnamed,0,0
Atlantic,25,1988,8,21,1988-15,3,13,-21.6,Unnamed,6,0
Atlantic,30,1988,8,21,1988-15,4,13.5,-21.9,Unnamed,12,0
Atlantic,30,1988,8,21,1988-15,5,14.3,-22,Unnamed,18,0
Atlantic,30,1988,8,21,1988-15,6,15.1,-22.5,Unnamed,0,0
Atlantic,25,1988,8,22,1988-15,7,16,-23,Unnamed,6,0
Atlantic,30,1988,8,22,1988-15,8,16.7,-23.9,Unnamed,12,0
Atlantic,30,1988,8,22,1988-15,9,17.3,-24.8,Unnamed,18,0
Atlantic,30,1988,8,22,1988-15,10,17.9,-25.6,Unnamed,0,0
Atlantic,30,1988,8,23,1988-15,11,18.5,-26.5,Unnamed,6,0
Atlantic,30,1988,8,23,1988-15,12,18.9,-27.7,Unnamed,12,0
Atlantic,30,1988,8,23,1988-15,13,19.3,-29,Unnamed,0,0
Atlantic,30,1988,8,23,1988-15,14,19.7,-30.3,Unnamed,6,0
Atlantic,30,1988,8,24,1988-15,15,20,-31.5,Unnamed,18,0
Atlantic,30,1988,8,24,1988-15,16,20.3,-32.8,Unnamed,0,0
Atlantic,30,1988,8,24,1988-15,17,20.5,-34.2,Unnamed,6,0
Atlantic,30,1988,8,24,1988-15,18,20.8,-35.6,Unnamed,12,0
Atlantic,30,1988,8,25,1988-15,19,21,-37,Unnamed,18,0
Atlantic,30,1988,8,25,1988-15,20,21.5,-38.2,Unnamed,0,0
Atlantic,30,1988,8,25,1988-15,21,22,-40.3,Unnamed,18,0
Atlantic,30,1988,8,25,1988-15,22,22.5,-41.9,Unnamed,0,0
Atlantic,30,1988,8,26,1988-15,23,23,-43.5,Unnamed,6,0
Atlantic,15,1988,8,26,1988-15,24,23.5,-45.4,Unnamed,12,0
Atlantic,15,1988,8,26,1988-15,25,24,-47.3,Unnamed,18,0
Atlantic,15,1988,8,26,1988-15,26,24.5,-49.2,Unnamed,0,0
Atlantic,15,1988,8,27,1988-15,27,25,-51.1,Unnamed,6,0
Atlantic,15,1988,8,27,1988-15,28,25.5,-53,Unnamed,12,0
Atlantic,15,1988,8,27,1988-15,29,26,-54.9,Unnamed,18,0
Atlantic,15,1988,8,27,1988-15,30,26.5,-56.8,Unnamed,18,0
Atlantic,15,1988,8,28,1988-15,31,27.1,-58.7,Unnamed,0,0
Atlantic,15,1988,8,28,1988-15,32,27.7,-60.6,Unnamed,6,0
Atlantic,15,1988,8,28,1988-15,33,28.3,-62.5,Unnamed,12,0
Atlantic,15,1988,8,28,1988-15,34,28.9,-64.4,Unnamed,18,0
Atlantic,15,1988,8,29,1988-15,35,29.5,-66.3,Unnamed,0,0
Atlantic,15,1988,8,29,1988-15,36,30.1,-68.2,Unnamed,6,0
Atlantic,15,1988,8,29,1988-15,37,30.7,-70.1,Unnamed,18,0
Atlantic,20,1988,8,29,1988-15,38,31.5,-72,Unnamed,0,0
Atlantic,30,1988,8,30,1988-15,39,33.5,-72.5,Unnamed,6,0
Atlantic,30,1988,8,30,1988-15,40,35.5,-72.5,Unnamed,12,0
Atlantic,30,1988,8,30,1988-15,41,37.5,-71,Unnamed,18,0
Atlantic,30,1988,8,30,1988-15,42,38.5,-69.5,Unnamed,0,0
Atlantic,30,1988,8,31,1988-15,43,39.5,-67.5,Unnamed,6,0
Atlantic,30,1988,8,31,1988-15,44,41.3,-64.5,Unnamed,12,0
Atlantic,30,1988,8,31,1988-15,45,43,-62,Unnamed,13,0
Atlantic,25,1988,8,20,1988-16,1,12.5,-60.7,Unnamed,18,0
Atlantic,25,1988,8,21,1988-16,2,12.7,-61.5,Unnamed,0,0
Atlantic,30,1988,8,21,1988-16,3,13,-63.5,Unnamed,6,0
Atlantic,25,1988,8,21,1988-16,4,13.5,-65.5,Unnamed,12,0
Atlantic,25,1988,8,21,1988-16,5,13.7,-66.5,Unnamed,18,0
Atlantic,25,1988,8,22,1988-16,6,14.2,-67.7,Unnamed,0,0
Atlantic,25,1988,8,22,1988-16,7,14,-69,Unnamed,6,0
Atlantic,30,1988,8,22,1988-16,8,14.5,-70.5,Unnamed,12,0
Atlantic,30,1988,8,22,1988-16,9,15,-74,Unnamed,18,0
Atlantic,30,1988,8,23,1988-16,10,15.5,-75.4,Unnamed,0,0
Atlantic,30,1988,8,23,1988-16,11,15,-76.5,Unnamed,6,0
Atlantic,25,1988,8,23,1988-16,12,14.3,-79,Unnamed,12,0
Atlantic,25,1988,8,23,1988-16,13,15,-80,Unnamed,18,0
Atlantic,25,1988,8,24,1988-16,14,15.5,-81.8,Unnamed,0,0
Atlantic,25,1988,8,24,1988-16,15,16.2,-83.7,Unnamed,6,0
Atlantic,25,1988,8,24,1988-16,16,16,-85.1,Unnamed,12,0
Atlantic,30,1988,9,4,1988-17,1,28,-93.5,Unnamed,18,0
Atlantic,25,1988,9,4,1988-17,2,28,-92.5,Unnamed,0,0
Atlantic,25,1988,9,27,1988-18,1,11.5,-20.6,Unnamed,6,0
Atlantic,25,1988,9,28,1988-18,2,12.1,-21.3,Unnamed,12,0
Atlantic,25,1988,9,28,1988-18,3,11.1,-24.8,Unnamed,18,0
Atlantic,25,1988,9,28,1988-18,4,12,-26.5,Unnamed,0,0
Atlantic,25,1988,9,28,1988-18,5,12,-27.6,Unnamed,6,0
Atlantic,25,1988,9,29,1988-18,6,12,-28.8,Unnamed,12,0
Atlantic,25,1988,10,19,1988-19,1,12.9,-72.7,Unnamed,18,0
Atlantic,30,1988,10,20,1988-19,2,13,-72.7,Unnamed,0,0
Atlantic,30,1988,10,20,1988-19,3,13.5,-71.4,Unnamed,6,0
Atlantic,30,1988,10,20,1988-19,4,14.2,-71.2,Unnamed,12,0
Atlantic,30,1988,10,20,1988-19,5,14.2,-71.2,Unnamed,18,0
Atlantic,30,1988,10,21,1988-19,6,13.2,-71.4,Unnamed,0,0
Atlantic,25,1988,10,21,1988-19,7,13.8,-71.6,Unnamed,6,0
Atlantic,25,1988,10,21,1988-19,8,14.4,-72,Unnamed,12,0
Atlantic,25,1988,10,21,1988-19,9,14.3,-72.7,Unnamed,18,0
Atlantic,25,1989,6,15,1989-1,1,20.7,-94.3,Unnamed,0,0
Atlantic,25,1989,6,16,1989-1,2,20.9,-94,Unnamed,6,0
Atlantic,25,1989,6,16,1989-1,3,20.9,-93.9,Unnamed,12,0
Atlantic,25,1989,6,16,1989-1,4,20.6,-93.8,Unnamed,18,0
Atlantic,25,1989,6,16,1989-1,5,20.1,-93.7,Unnamed,0,0
Atlantic,25,1989,6,17,1989-1,6,19.6,-93.6,Unnamed,12,0
Atlantic,25,1989,6,17,1989-1,7,19.2,-93.7,Unnamed,18,0
Atlantic,30,1989,6,24,1989-2,1,27,-96,Allison,0,0
Atlantic,30,1989,6,25,1989-2,2,27,-96,Allison,6,0
Atlantic,30,1989,6,25,1989-2,3,27.2,-96,Allison,12,0
Atlantic,30,1989,6,25,1989-2,4,27.4,-95.9,Allison,18,0
Atlantic,30,1989,6,25,1989-2,5,27.6,-95.8,Allison,0,0
Atlantic,35,1989,6,26,1989-2,6,27.8,-95.8,Allison,6,0
Atlantic,35,1989,6,26,1989-2,7,28.1,-95.8,Allison,12,0
Atlantic,40,1989,6,26,1989-2,8,28.6,-95.7,Allison,13,0
Atlantic,40,1989,6,26,1989-2,9,28.7,-95.7,Allison,18,0
Atlantic,45,1989,6,26,1989-2,10,29.1,-95.7,Allison,0,0
Atlantic,45,1989,6,27,1989-2,11,29.7,-95.7,Allison,6,0
Atlantic,35,1989,6,27,1989-2,12,30.2,-95.3,Allison,12,0
Atlantic,30,1989,6,27,1989-2,13,30.6,-94.9,Allison,18,0
Atlantic,30,1989,6,27,1989-2,14,30.9,-94.6,Allison,0,0
Atlantic,30,1989,6,28,1989-2,15,31.1,-94.2,Allison,6,0
Atlantic,30,1989,6,28,1989-2,16,31.1,-93.9,Allison,12,0
Atlantic,30,1989,6,28,1989-2,17,31,-93.7,Allison,18,0
Atlantic,25,1989,6,28,1989-2,18,30.6,-93.8,Allison,0,0
Atlantic,25,1989,6,29,1989-2,19,30.5,-94.2,Allison,6,0
Atlantic,25,1989,6,29,1989-2,20,30.3,-94.6,Allison,12,0
Atlantic,25,1989,6,29,1989-2,21,30.1,-95,Allison,18,0
Atlantic,25,1989,6,29,1989-2,22,29.8,-95.2,Allison,0,0
Atlantic,20,1989,6,30,1989-2,23,29.6,-95.3,Allison,6,0
Atlantic,20,1989,6,30,1989-2,24,29.7,-95.7,Allison,12,0
Atlantic,20,1989,6,30,1989-2,25,30.4,-95.7,Allison,18,0
Atlantic,20,1989,6,30,1989-2,26,31.1,-95.5,Allison,0,0
Atlantic,20,1989,7,1,1989-2,27,31.8,-95.1,Allison,6,0
Atlantic,20,1989,7,1,1989-2,28,32.3,-94.5,Allison,12,0
Atlantic,20,1989,7,1,1989-2,29,32.8,-93.8,Allison,18,0
Atlantic,25,1989,7,9,1989-3,1,12.8,-37.8,Barry,0,0
Atlantic,25,1989,7,10,1989-3,2,13,-39.9,Barry,6,0
Atlantic,25,1989,7,10,1989-3,3,13.9,-42.1,Barry,12,0
Atlantic,30,1989,7,10,1989-3,4,15,-44.6,Barry,18,0
Atlantic,30,1989,7,10,1989-3,5,16.3,-46.9,Barry,0,0
Atlantic,35,1989,7,11,1989-3,6,17.7,-48.2,Barry,6,0
Atlantic,40,1989,7,11,1989-3,7,18.8,-49.2,Barry,12,0
Atlantic,40,1989,7,11,1989-3,8,19.8,-50.4,Barry,18,0
Atlantic,40,1989,7,11,1989-3,9,20.7,-51.8,Barry,0,0
Atlantic,45,1989,7,12,1989-3,10,21.4,-53.1,Barry,6,0
Atlantic,45,1989,7,12,1989-3,11,22.1,-53.9,Barry,12,0
Atlantic,45,1989,7,12,1989-3,12,22.8,-54.4,Barry,18,0
Atlantic,40,1989,7,12,1989-3,13,23.5,-54.9,Barry,0,0
Atlantic,40,1989,7,13,1989-3,14,23.8,-55.4,Barry,6,0
Atlantic,35,1989,7,13,1989-3,15,24,-56,Barry,12,0
Atlantic,35,1989,7,13,1989-3,16,23.9,-56.6,Barry,18,0
Atlantic,30,1989,7,13,1989-3,17,23.7,-57.4,Barry,0,0
Atlantic,30,1989,7,14,1989-3,18,23.3,-58.1,Barry,6,0
Atlantic,20,1989,7,30,1989-4,1,22.5,-90,Chantal,12,0
Atlantic,25,1989,7,30,1989-4,2,23.5,-90.2,Chantal,13,0
Atlantic,30,1989,7,31,1989-4,3,24.4,-90.5,Chantal,18,0
Atlantic,35,1989,7,31,1989-4,4,25.4,-91,Chantal,0,0
Atlantic,50,1989,7,31,1989-4,5,26.2,-91.7,Chantal,6,0
Atlantic,55,1989,7,31,1989-4,6,27.1,-92.2,Chantal,18,0
Atlantic,65,1989,8,1,1989-4,7,27.9,-92.8,Chantal,0,0
Atlantic,70,1989,8,1,1989-4,8,28.7,-93.5,Chantal,6,0
Atlantic,70,1989,8,1,1989-4,9,29.5,-94.3,Chantal,12,0
Atlantic,70,1989,8,1,1989-4,10,29.6,-94.4,Chantal,18,0
Atlantic,50,1989,8,1,1989-4,11,30.2,-95.2,Chantal,0,0
Atlantic,35,1989,8,2,1989-4,12,30.8,-96.1,Chantal,6,0
Atlantic,25,1989,8,2,1989-4,13,31.5,-96.9,Chantal,12,0
Atlantic,20,1989,8,2,1989-4,14,32.3,-97.5,Chantal,18,0
Atlantic,20,1989,8,2,1989-4,15,33.3,-98,Chantal,0,0
Atlantic,20,1989,8,3,1989-4,16,34.5,-98.5,Chantal,6,0
Atlantic,25,1989,7,31,1989-5,1,14.8,-41.8,Dean,12,0
Atlantic,25,1989,7,31,1989-5,2,15,-44.1,Dean,18,0
Atlantic,30,1989,7,31,1989-5,3,15.1,-46,Dean,0,0
Atlantic,30,1989,8,1,1989-5,4,15.4,-47.6,Dean,6,0
Atlantic,35,1989,8,1,1989-5,5,15.8,-49.3,Dean,12,0
Atlantic,40,1989,8,1,1989-5,6,16.1,-51.1,Dean,18,0
Atlantic,45,1989,8,1,1989-5,7,16.4,-52.9,Dean,0,0
Atlantic,50,1989,8,2,1989-5,8,16.6,-54.6,Dean,6,0
Atlantic,60,1989,8,2,1989-5,9,16.9,-56.4,Dean,12,0
Atlantic,65,1989,8,2,1989-5,10,17.3,-58.1,Dean,18,0
Atlantic,70,1989,8,2,1989-5,11,17.9,-59.5,Dean,0,0
Atlantic,70,1989,8,3,1989-5,12,18.5,-60.7,Dean,6,0
Atlantic,70,1989,8,3,1989-5,13,18.9,-61.7,Dean,12,0
Atlantic,75,1989,8,3,1989-5,14,19.3,-62.7,Dean,18,0
Atlantic,75,1989,8,3,1989-5,15,19.7,-63.4,Dean,0,0
Atlantic,75,1989,8,4,1989-5,16,20.1,-63.8,Dean,6,0
Atlantic,75,1989,8,4,1989-5,17,20.4,-63.9,Dean,12,0
Atlantic,75,1989,8,4,1989-5,18,20.9,-63.9,Dean,18,0
Atlantic,75,1989,8,4,1989-5,19,21.6,-63.8,Dean,0,0
Atlantic,75,1989,8,5,1989-5,20,22.5,-63.8,Dean,6,0
Atlantic,75,1989,8,5,1989-5,21,23.5,-63.8,Dean,12,0
Atlantic,75,1989,8,5,1989-5,22,24.7,-63.9,Dean,18,0
Atlantic,75,1989,8,5,1989-5,23,26,-64,Dean,0,0
Atlantic,75,1989,8,6,1989-5,24,27.6,-64.3,Dean,6,0
Atlantic,80,1989,8,6,1989-5,25,29.2,-64.6,Dean,12,0
Atlantic,80,1989,8,6,1989-5,26,30.8,-65,Dean,0,0
Atlantic,85,1989,8,6,1989-5,27,32.4,-65.1,Dean,6,0
Atlantic,90,1989,8,7,1989-5,28,34,-64.9,Dean,12,0
Atlantic,90,1989,8,7,1989-5,29,35.6,-64.5,Dean,18,0
Atlantic,85,1989,8,7,1989-5,30,37.5,-64,Dean,0,0
Atlantic,80,1989,8,7,1989-5,31,39.4,-63.4,Dean,6,0
Atlantic,75,1989,8,8,1989-5,32,41.7,-62.1,Dean,12,0
Atlantic,65,1989,8,8,1989-5,33,44.1,-59.7,Dean,18,0
Atlantic,55,1989,8,8,1989-5,34,46.5,-56.5,Dean,0,0
Atlantic,55,1989,8,8,1989-5,35,46.9,-55.9,Dean,6,0
Atlantic,45,1989,8,8,1989-5,36,48.8,-53.2,Dean,12,0
Atlantic,40,1989,8,9,1989-5,37,50.8,-48.1,Dean,18,0
Atlantic,35,1989,8,9,1989-5,38,51.8,-41.9,Dean,0,0
Atlantic,25,1989,8,8,1989-6,1,15.8,-20.8,Unnamed,6,0
Atlantic,25,1989,8,9,1989-6,2,15.8,-19.9,Unnamed,12,0
Atlantic,25,1989,8,9,1989-6,3,15.7,-19.1,Unnamed,18,0
Atlantic,25,1989,8,9,1989-6,4,15.7,-18.4,Unnamed,0,0
Atlantic,25,1989,8,9,1989-6,5,15.7,-17.8,Unnamed,6,0
Atlantic,25,1989,8,10,1989-6,6,15.6,-17.4,Unnamed,12,0
Atlantic,25,1989,8,10,1989-6,7,15.6,-17.1,Unnamed,18,0
Atlantic,25,1989,8,10,1989-6,8,15.6,-16.9,Unnamed,0,0
Atlantic,25,1989,8,10,1989-6,9,15.6,-16.8,Unnamed,6,0
Atlantic,25,1989,8,11,1989-6,10,15.6,-16.9,Unnamed,12,0
Atlantic,25,1989,8,11,1989-6,11,15.6,-17.1,Unnamed,18,0
Atlantic,25,1989,8,11,1989-6,12,15.6,-17.4,Unnamed,0,0
Atlantic,25,1989,8,11,1989-6,13,15.7,-17.9,Unnamed,6,0
Atlantic,25,1989,8,12,1989-6,14,15.7,-18.5,Unnamed,12,0
Atlantic,25,1989,8,12,1989-6,15,15.8,-19.2,Unnamed,18,0
Atlantic,25,1989,8,12,1989-6,16,15.8,-20.1,Unnamed,0,0
Atlantic,25,1989,8,12,1989-6,17,15.9,-21.1,Unnamed,6,0
Atlantic,25,1989,8,13,1989-6,18,16.1,-22.8,Unnamed,12,0
Atlantic,25,1989,8,13,1989-6,19,16.4,-25.3,Unnamed,18,0
Atlantic,25,1989,8,13,1989-6,20,16.6,-28.5,Unnamed,0,0
Atlantic,25,1989,8,13,1989-6,21,16.5,-31.4,Unnamed,6,0
Atlantic,25,1989,8,14,1989-6,22,16.2,-33.6,Unnamed,12,0
Atlantic,25,1989,8,14,1989-6,23,15.7,-35.3,Unnamed,18,0
Atlantic,25,1989,8,14,1989-6,24,15,-36.5,Unnamed,0,0
Atlantic,25,1989,8,14,1989-6,25,14.4,-37.7,Unnamed,0,0
Atlantic,25,1989,8,15,1989-6,26,14.4,-39.3,Unnamed,6,0
Atlantic,25,1989,8,15,1989-6,27,15,-41.1,Unnamed,12,0
Atlantic,25,1989,8,15,1989-6,28,15.4,-42.7,Unnamed,18,0
Atlantic,25,1989,8,15,1989-6,29,15.6,-44,Unnamed,0,0
Atlantic,25,1989,8,16,1989-6,30,15.8,-45.4,Unnamed,6,0
Atlantic,25,1989,8,16,1989-6,31,16,-47.2,Unnamed,12,0
Atlantic,30,1989,8,16,1989-6,32,16.1,-49.2,Unnamed,18,0
Atlantic,30,1989,8,16,1989-6,33,16.5,-51.1,Unnamed,0,0
Atlantic,30,1989,8,17,1989-6,34,17.1,-52.5,Unnamed,6,0
Atlantic,25,1989,8,17,1989-6,35,17.6,-53.8,Unnamed,12,0
Atlantic,25,1989,8,17,1989-6,36,17.7,-55.1,Unnamed,18,0
Atlantic,25,1989,8,18,1989-7,1,14.3,-22.4,Erin,0,0
Atlantic,25,1989,8,18,1989-7,2,15.2,-23.8,Erin,6,0
Atlantic,25,1989,8,18,1989-7,3,16.2,-25.2,Erin,12,0
Atlantic,30,1989,8,18,1989-7,4,17,-26.5,Erin,18,0
Atlantic,30,1989,8,19,1989-7,5,17.4,-27.8,Erin,0,0
Atlantic,30,1989,8,19,1989-7,6,17.7,-29.4,Erin,6,0
Atlantic,30,1989,8,19,1989-7,7,18.1,-31.1,Erin,12,0
Atlantic,35,1989,8,19,1989-7,8,18.5,-32.7,Erin,18,0
Atlantic,35,1989,8,20,1989-7,9,19.1,-34.3,Erin,0,0
Atlantic,40,1989,8,20,1989-7,10,19.6,-35.6,Erin,6,0
Atlantic,40,1989,8,20,1989-7,11,20.1,-36.9,Erin,12,0
Atlantic,40,1989,8,20,1989-7,12,20.6,-38.3,Erin,18,0
Atlantic,45,1989,8,21,1989-7,13,21.1,-39.7,Erin,0,0
Atlantic,45,1989,8,21,1989-7,14,22,-41.1,Erin,6,0
Atlantic,45,1989,8,21,1989-7,15,23.3,-42.1,Erin,12,0
Atlantic,50,1989,8,21,1989-7,16,24.7,-42.8,Erin,18,0
Atlantic,55,1989,8,22,1989-7,17,26.2,-43.3,Erin,0,0
Atlantic,60,1989,8,22,1989-7,18,27.6,-43.8,Erin,6,0
Atlantic,65,1989,8,22,1989-7,19,28.8,-44.5,Erin,12,0
Atlantic,70,1989,8,22,1989-7,20,29.7,-45.2,Erin,18,0
Atlantic,70,1989,8,23,1989-7,21,30.3,-45.9,Erin,0,0
Atlantic,75,1989,8,23,1989-7,22,30.9,-46.3,Erin,6,0
Atlantic,80,1989,8,23,1989-7,23,31.5,-46.2,Erin,12,0
Atlantic,80,1989,8,23,1989-7,24,32,-46,Erin,18,0
Atlantic,85,1989,8,24,1989-7,25,32.6,-45.6,Erin,0,0
Atlantic,85,1989,8,24,1989-7,26,33.3,-45.2,Erin,6,0
Atlantic,90,1989,8,24,1989-7,27,34.1,-44.5,Erin,12,0
Atlantic,90,1989,8,24,1989-7,28,35.1,-43.6,Erin,18,0
Atlantic,90,1989,8,25,1989-7,29,36.3,-42.4,Erin,0,0
Atlantic,90,1989,8,25,1989-7,30,37.6,-41.1,Erin,6,0
Atlantic,90,1989,8,25,1989-7,31,39,-39.7,Erin,12,0
Atlantic,85,1989,8,25,1989-7,32,40.6,-38.3,Erin,18,0
Atlantic,80,1989,8,26,1989-7,33,42.3,-37.2,Erin,0,0
Atlantic,75,1989,8,26,1989-7,34,44.4,-36.2,Erin,6,0
Atlantic,70,1989,8,26,1989-7,35,47,-35.1,Erin,12,0
Atlantic,65,1989,8,26,1989-7,36,49.5,-33.5,Erin,18,0
Atlantic,60,1989,8,27,1989-7,37,51.9,-31.8,Erin,0,0
Atlantic,25,1989,8,26,1989-8,1,16.8,-21,Felix,6,0
Atlantic,30,1989,8,26,1989-8,2,16.9,-21.7,Felix,12,0
Atlantic,30,1989,8,26,1989-8,3,17,-22.2,Felix,18,0
Atlantic,35,1989,8,26,1989-8,4,17.2,-22.9,Felix,0,0
Atlantic,35,1989,8,27,1989-8,5,17.4,-23.5,Felix,6,0
Atlantic,40,1989,8,27,1989-8,6,17.8,-23.9,Felix,12,0
Atlantic,45,1989,8,27,1989-8,7,18.2,-24,Felix,18,0
Atlantic,50,1989,8,27,1989-8,8,18.7,-24.3,Felix,0,0
Atlantic,50,1989,8,28,1989-8,9,19.1,-24.6,Felix,6,0
Atlantic,55,1989,8,28,1989-8,10,19.7,-24.8,Felix,12,0
Atlantic,50,1989,8,28,1989-8,11,20,-24.9,Felix,18,0
Atlantic,50,1989,8,28,1989-8,12,20.5,-24.9,Felix,0,0
Atlantic,45,1989,8,29,1989-8,13,20.8,-25.3,Felix,6,0
Atlantic,35,1989,8,29,1989-8,14,21.1,-26,Felix,12,0
Atlantic,35,1989,8,29,1989-8,15,21.4,-26.9,Felix,6,0
Atlantic,30,1989,8,29,1989-8,16,21.9,-27.8,Felix,12,0
Atlantic,30,1989,8,30,1989-8,17,22.5,-28.7,Felix,18,0
Atlantic,30,1989,8,30,1989-8,18,23.4,-29.7,Felix,0,0
Atlantic,30,1989,8,30,1989-8,19,24.2,-31,Felix,6,0
Atlantic,30,1989,8,30,1989-8,20,25.1,-32.4,Felix,12,0
Atlantic,30,1989,8,31,1989-8,21,26.3,-34,Felix,12,0
Atlantic,30,1989,8,31,1989-8,22,27.6,-35.6,Felix,18,0
Atlantic,30,1989,8,31,1989-8,23,28.9,-37.1,Felix,0,0
Atlantic,30,1989,8,31,1989-8,24,29.7,-38.6,Felix,6,0
Atlantic,30,1989,9,1,1989-8,25,30.5,-39.7,Felix,12,0
